"","X.1","X","sampleID","collectDate","incubationPairID","soilAmmoniumNugPerGram","soilNitrateNitriteNugPerGram","soilInorganicNugPerGram","netNminugPerGramPerDay","netNitugPerGramPerDay","siteID","siteID_tosplit","plotID","soilHorizon","BD.plot.mean","BD.site.mean","bulkdensity","sample.area.cm2","sample.volume","g.soil","InorganicN.ugm2","InorganicN.ugHectare","InorganicN.gHectare","InorganicN.kgHectare"
"280",280,280,"SERC_003-M-10.5-32-20211018","2021-10-18 16:43:00","SERC_003-M-10.5-32",0.564,0.141,0.705,0.096,0.008,"SERC","SERC_003-M","SERC_003","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,241815,2418150000,2418.15,2.41815
"281",281,281,"SERC_003-M-16-4.5-20210706","2021-07-06 18:20:00","SERC_003-M-16-4.5",2.436,0.32,2.756,-0.055,0.011,"SERC","SERC_003-M","SERC_003","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,945308,9453080000,9453.08,9.45308
"282",282,282,"SERC_003-M-19-7.5-20210330","2021-03-30 16:07:00","SERC_003-M-19-7.5",2.489,0.33,2.819,-0.016,0.007,"SERC","SERC_003-M","SERC_003","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,966917,9669170000,9669.17,9.66917
"283",283,283,"SERC_003-M-22-1-20210330","2021-03-30 15:39:00","SERC_003-M-22-1",3.526,0.213,3.739,0.349,-0.002,"SERC","SERC_003-M","SERC_003","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,1282477,12824770000,12824.77,12.82477
"284",284,284,"SERC_003-M-3.5-4.5-20211018","2021-10-18 16:17:00","SERC_003-M-3.5-4.5",0.607,0.126,0.733,0.004,0.007,"SERC","SERC_003-M","SERC_003","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,251419,2514190000,2514.19,2.51419
"285",285,285,"SERC_003-M-30-23-20210330","2021-03-30 16:32:00","SERC_003-M-30-23",2.094,0.137,2.231,0.108,0.001,"SERC","SERC_003-M","SERC_003","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,765233,7652330000,7652.33,7.65233
"286",286,286,"SERC_003-M-32-14.5-20211018","2021-10-18 15:42:00","SERC_003-M-32-14.5",1.794,0.2,1.993,0.228,0.051,"SERC","SERC_003-M","SERC_003","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,683599,6835990000,6835.99,6.83599
"287",287,287,"SERC_003-M-35.5-1-20210706","2021-07-06 17:47:00","SERC_003-M-35.5-1",1.989,0.268,2.257,0,0.004,"SERC","SERC_003-M","SERC_003","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,774151,7741510000,7741.51,7.74151
"288",288,288,"SERC_003-M-6.5-35.5-20210706","2021-07-06 18:45:00","SERC_003-M-6.5-35.5",2.213,0.194,2.407,0.075,0.022,"SERC","SERC_003-M","SERC_003","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,825601,8256010000,8256.01,8.25601
"289",289,289,"SERC_004-M-13.5-36.5-20211019","2021-10-19 13:50:00","SERC_004-M-13.5-36.5",1.297,0.39,1.686,0.061,0.023,"SERC","SERC_004-M","SERC_004","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,578298,5782980000,5782.98,5.78298
"290",290,290,"SERC_004-M-22.5-31-20210707","2021-07-07 12:43:00","SERC_004-M-22.5-31",1.554,0.24,1.794,0.073,0.051,"SERC","SERC_004-M","SERC_004","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,615342,6153420000,6153.42,6.15342
"291",291,291,"SERC_004-M-31-0-20211019","2021-10-19 12:33:00","SERC_004-M-31-0",1.218,0.242,1.46,0.087,0.068,"SERC","SERC_004-M","SERC_004","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,500780,5007800000,5007.8,5.0078
"292",292,292,"SERC_004-M-4.5-8-20211019","2021-10-19 13:18:00","SERC_004-M-4.5-8",0.53,0.145,0.675,0.038,0.011,"SERC","SERC_004-M","SERC_004","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,231525,2315250000,2315.25,2.31525
"293",293,293,"SERC_004-M-5-21-20210707","2021-07-07 13:21:00","SERC_004-M-5-21",2.032,0.242,2.274,0.058,0.091,"SERC","SERC_004-M","SERC_004","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,779982,7799820000,7799.82,7.79982
"294",294,294,"SERC_004-M-8.5-13-20210707","2021-07-07 13:53:00","SERC_004-M-8.5-13",3.952,0.306,4.258,0.023,0.089,"SERC","SERC_004-M","SERC_004","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,1460494,14604940000,14604.94,14.60494
"295",295,295,"SERC_005-M-15.5-2-20211018","2021-10-18 18:33:00","SERC_005-M-15.5-2",0.894,0.326,1.22,0.096,0.101,"SERC","SERC_005-M","SERC_005","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,418460,4184600000,4184.6,4.1846
"296",296,296,"SERC_005-M-30.5-6.5-20211018","2021-10-18 17:59:00","SERC_005-M-30.5-6.5",1.094,0.59,1.685,0.086,0.052,"SERC","SERC_005-M","SERC_005","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,577955,5779550000,5779.55,5.77955
"297",297,297,"SERC_005-M-32.5-0-20210706","2021-07-06 16:05:00","SERC_005-M-32.5-0",1.538,1.569,3.108,0.546,0.171,"SERC","SERC_005-M","SERC_005","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,1066044,10660440000,10660.44,10.66044
"298",298,298,"SERC_005-M-33.5-32-20210706","2021-07-06 16:43:00","SERC_005-M-33.5-32",4.138,0.58,4.718,0.341,0.367,"SERC","SERC_005-M","SERC_005","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,1618274,16182740000,16182.74,16.18274
"299",299,299,"SERC_005-M-7-2-20210706","2021-07-06 15:15:00","SERC_005-M-7-2",2.275,0.352,2.627,0.171,0.234,"SERC","SERC_005-M","SERC_005","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,901061,9010610000,9010.61,9.01061
"300",300,300,"SERC_005-M-8-36.5-20211018","2021-10-18 19:00:00","SERC_005-M-8-36.5",0.5,0.158,0.657,0.084,0.046,"SERC","SERC_005-M","SERC_005","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,225351,2253510000,2253.51,2.25351
"301",301,301,"SERC_007-M-10-7-20210330","2021-03-30 17:44:00","SERC_007-M-10-7",0.744,0.728,1.472,0.46,0.314,"SERC","SERC_007-M","SERC_007","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,504896,5048960000,5048.96,5.04896
"302",302,302,"SERC_007-M-14-39.5-20210330","2021-03-30 18:06:00","SERC_007-M-14-39.5",0.83,0.435,1.266,0.122,0.121,"SERC","SERC_007-M","SERC_007","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,434238,4342380000,4342.38,4.34238
"303",303,303,"SERC_007-M-22.5-32-20210330","2021-03-30 18:27:00","SERC_007-M-22.5-32",0.654,0.489,1.143,0.17,0.071,"SERC","SERC_007-M","SERC_007","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,392049,3920490000,3920.49,3.92049
"304",304,304,"SERC_007-M-3-5-20211019","2021-10-19 14:47:00","SERC_007-M-3-5",0.426,5.613,6.039,0.061,0.055,"SERC","SERC_007-M","SERC_007","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,2071377,20713770000,20713.77,20.71377
"305",305,305,"SERC_007-M-34-19.5-20210706","2021-07-06 18:29:00","SERC_007-M-34-19.5",0.796,4.227,5.023,-0.039,-0.027,"SERC","SERC_007-M","SERC_007","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,1722889,17228890000,17228.89,17.22889
"306",306,306,"SERC_007-M-38-13.5-20211019","2021-10-19 14:24:00","SERC_007-M-38-13.5",0.994,1.604,2.598,0.302,0.237,"SERC","SERC_007-M","SERC_007","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,891114,8911140000,8911.14,8.91114
"307",307,307,"SERC_007-M-4-36-20210706","2021-07-06 17:49:00","SERC_007-M-4-36",0.955,2.801,3.756,0.242,0.209,"SERC","SERC_007-M","SERC_007","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,1288308,12883080000,12883.08,12.88308
"308",308,308,"SERC_007-M-4.5-20.5-20211019","2021-10-19 15:06:00","SERC_007-M-4.5-20.5",0.832,5.852,6.684,0.104,0.094,"SERC","SERC_007-M","SERC_007","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,2292612,22926120000,22926.12,22.92612
"309",309,309,"SERC_007-M-7.5-6.5-20210706","2021-07-06 18:17:00","SERC_007-M-7.5-6.5",0.913,8.021,8.935,0.337,0.347,"SERC","SERC_007-M","SERC_007","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,3064705,30647050000,30647.05,30.64705
"310",310,310,"SERC_044-M-10.5-31-20210707","2021-07-07 16:06:00","SERC_044-M-10.5-31",1.753,3.663,5.417,0.361,0.376,"SERC","SERC_044-M","SERC_044","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,1858031,18580310000,18580.31,18.58031
"311",311,311,"SERC_044-M-2-27-20211019","2021-10-19 16:55:00","SERC_044-M-2-27",0.584,1.159,1.743,0.097,0.073,"SERC","SERC_044-M","SERC_044","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,597849,5978490000,5978.49,5.97849
"312",312,312,"SERC_044-M-22.5-1.5-20211019","2021-10-19 16:31:00","SERC_044-M-22.5-1.5",1.748,1.272,3.02,-0.002,0.027,"SERC","SERC_044-M","SERC_044","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,1035860,10358600000,10358.6,10.3586
"313",313,313,"SERC_044-M-29.5-1.5-20210707","2021-07-07 15:15:00","SERC_044-M-29.5-1.5",2.126,1.806,3.932,0.066,0.101,"SERC","SERC_044-M","SERC_044","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,1348676,13486760000,13486.76,13.48676
"314",314,314,"SERC_044-M-33-26-20210329","2021-03-29 15:13:00","SERC_044-M-33-26",0.518,0.221,0.739,0.054,0.003,"SERC","SERC_044-M","SERC_044","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,253477,2534770000,2534.77,2.53477
"315",315,315,"SERC_044-M-37.5-29-20211019","2021-10-19 17:19:00","SERC_044-M-37.5-29",0.8,1.018,1.817,0.083,0.109,"SERC","SERC_044-M","SERC_044","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,623231,6232310000,6232.31,6.23231
"316",316,316,"SERC_044-M-38.5-16-20210329","2021-03-29 14:40:00","SERC_044-M-38.5-16",3.398,0.79,4.188,0.314,0.048,"SERC","SERC_044-M","SERC_044","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,1436484,14364840000,14364.84,14.36484
"317",317,317,"SERC_044-M-5-27.5-20210329","2021-03-29 15:42:00","SERC_044-M-5-27.5",2.178,0.893,3.071,0.493,0.448,"SERC","SERC_044-M","SERC_044","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,1053353,10533530000,10533.53,10.53353
"318",318,318,"SERC_044-M-7-14-20210707","2021-07-07 15:39:00","SERC_044-M-7-14",1.568,2.616,4.184,-0.083,-0.051,"SERC","SERC_044-M","SERC_044","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,1435112,14351120000,14351.12,14.35112
"319",319,319,"SERC_045-M-0-0.5-20210707","2021-07-07 16:02:00","SERC_045-M-0-0.5",1.393,0.234,1.626,0.367,0.31,"SERC","SERC_045-M","SERC_045","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,557718,5577180000,5577.18,5.57718
"320",320,320,"SERC_045-M-26-6.5-20211019","2021-10-19 15:19:00","SERC_045-M-26-6.5",0.805,0.159,0.964,0.08,0.006,"SERC","SERC_045-M","SERC_045","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,330652,3306520000,3306.52,3.30652
"321",321,321,"SERC_045-M-28-2-20210707","2021-07-07 15:22:00","SERC_045-M-28-2",0.801,0.499,1.301,0.072,-0.017,"SERC","SERC_045-M","SERC_045","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,446243,4462430000,4462.43,4.46243
"322",322,322,"SERC_045-M-3-26-20210707","2021-07-07 16:24:00","SERC_045-M-3-26",1.516,0.244,1.76,0.044,0.012,"SERC","SERC_045-M","SERC_045","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,603680,6036800000,6036.8,6.0368
"323",323,323,"SERC_045-M-35-17.5-20210329","2021-03-29 17:48:00","SERC_045-M-35-17.5",1.471,0.404,1.875,0.183,-0.006,"SERC","SERC_045-M","SERC_045","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,643125,6431250000,6431.25,6.43125
"324",324,324,"SERC_045-M-36-20.5-20211019","2021-10-19 14:53:00","SERC_045-M-36-20.5",0.576,0.205,0.782,0.028,-0.003,"SERC","SERC_045-M","SERC_045","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,268226,2682260000,2682.26,2.68226
"325",325,325,"SERC_045-M-7.5-22-20210329","2021-03-29 18:19:00","SERC_045-M-7.5-22",2.738,0.192,2.93,0.03,-0.001,"SERC","SERC_045-M","SERC_045","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,1004990,10049900000,10049.9,10.0499
"326",326,326,"SERC_045-M-8.5-9.5-20211019","2021-10-19 15:49:00","SERC_045-M-8.5-9.5",0.417,0.157,0.574,0.063,0.002,"SERC","SERC_045-M","SERC_045","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,196882,1968820000,1968.82,1.96882
"327",327,327,"SERC_045-M-9.5-12-20210329","2021-03-29 17:28:00","SERC_045-M-9.5-12",3.241,0.245,3.486,0.146,0.056,"SERC","SERC_045-M","SERC_045","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,1195698,11956980000,11956.98,11.95698
"328",328,328,"SERC_047-M-17.5-30-20210706","2021-07-06 16:15:00","SERC_047-M-17.5-30",1.369,0.289,1.659,0.105,0.082,"SERC","SERC_047-M","SERC_047","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,569037,5690370000,5690.37,5.69037
"329",329,329,"SERC_047-M-26.5-35-20210706","2021-07-06 15:50:00","SERC_047-M-26.5-35",1.059,0.256,1.315,0.22,0.002,"SERC","SERC_047-M","SERC_047","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,451045,4510450000,4510.45,4.51045
"330",330,330,"SERC_047-M-29.5-36.5-20210330","2021-03-30 12:36:00","SERC_047-M-29.5-36.5",2.514,0.217,2.731,0.288,0.009,"SERC","SERC_047-M","SERC_047","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,936733,9367330000,9367.33,9.36733
"331",331,331,"SERC_047-M-30.5-2-20210330","2021-03-30 12:10:00","SERC_047-M-30.5-2",1.21,0.173,1.383,0.038,0.001,"SERC","SERC_047-M","SERC_047","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,474369,4743690000,4743.69,4.74369
"332",332,332,"SERC_047-M-31-19.5-20210706","2021-07-06 15:36:00","SERC_047-M-31-19.5",2.015,0.241,2.256,0.341,0.259,"SERC","SERC_047-M","SERC_047","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,773808,7738080000,7738.08,7.73808
"333",333,333,"SERC_047-M-38.5-23.5-20211018","2021-10-18 16:25:00","SERC_047-M-38.5-23.5",0.821,0.187,1.008,0.007,-0.002,"SERC","SERC_047-M","SERC_047","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,345744,3457440000,3457.44,3.45744
"334",334,334,"SERC_047-M-6-25.5-20211018","2021-10-18 16:04:00","SERC_047-M-6-25.5",0.51,0.11,0.62,0.059,0.008,"SERC","SERC_047-M","SERC_047","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,212660,2126600000,2126.6,2.1266
"335",335,335,"SERC_047-M-7.5-13.5-20210330","2021-03-30 13:04:00","SERC_047-M-7.5-13.5",2.37,0.159,2.529,0.144,0.006,"SERC","SERC_047-M","SERC_047","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,867447,8674470000,8674.47,8.67447
"336",336,336,"SERC_047-M-7.5-18-20211018","2021-10-18 15:36:00","SERC_047-M-7.5-18",0.988,0.114,1.101,0.074,0.003,"SERC","SERC_047-M","SERC_047","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,377643,3776430000,3776.43,3.77643
"337",337,337,"SERC_049-M-13-34.5-20211018","2021-10-18 17:19:00","SERC_049-M-13-34.5",0.418,0.144,0.563,0.027,0.001,"SERC","SERC_049-M","SERC_049","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,193109,1931090000,1931.09,1.93109
"338",338,338,"SERC_049-M-13.5-6.5-20211018","2021-10-18 16:55:00","SERC_049-M-13.5-6.5",0.483,0.138,0.621,0.028,0.001,"SERC","SERC_049-M","SERC_049","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,213003,2130030000,2130.03,2.13003
"339",339,339,"SERC_049-M-20-3-20210706","2021-07-06 17:39:00","SERC_049-M-20-3",0.93,0.464,1.394,0.126,0.008,"SERC","SERC_049-M","SERC_049","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,478142,4781420000,4781.42,4.78142
"340",340,340,"SERC_049-M-28.5-36-20211018","2021-10-18 17:48:00","SERC_049-M-28.5-36",1.032,0.158,1.19,0.014,0.004,"SERC","SERC_049-M","SERC_049","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,408170,4081700000,4081.7,4.0817
"341",341,341,"SERC_049-M-3-29.5-20210706","2021-07-06 18:17:00","SERC_049-M-3-29.5",0.687,0.139,0.826,0.091,0.006,"SERC","SERC_049-M","SERC_049","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,283318,2833180000,2833.18,2.83318
"342",342,342,"SERC_049-M-31.5-21-20210706","2021-07-06 17:49:00","SERC_049-M-31.5-21",1.49,0.146,1.636,0.274,0.111,"SERC","SERC_049-M","SERC_049","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,561148,5611480000,5611.48,5.61148
"343",343,343,"SERC_049-M-33-6.5-20210330","2021-03-30 13:34:00","SERC_049-M-33-6.5",3.126,0.199,3.325,0.078,0.016,"SERC","SERC_049-M","SERC_049","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,1140475,11404750000,11404.75,11.40475
"344",344,344,"SERC_049-M-38-39-20210330","2021-03-30 13:57:00","SERC_049-M-38-39",1.663,0.19,1.853,0.031,0.003,"SERC","SERC_049-M","SERC_049","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,635579,6355790000,6355.79,6.35579
"345",345,345,"SERC_049-M-7-20-20210330","2021-03-30 14:18:00","SERC_049-M-7-20",1.083,0.244,1.327,-0.007,-0.004,"SERC","SERC_049-M","SERC_049","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,455161,4551610000,4551.61,4.55161
