"","X.1","X","sampleID","collectDate","incubationPairID","soilAmmoniumNugPerGram","soilNitrateNitriteNugPerGram","soilInorganicNugPerGram","netNminugPerGramPerDay","netNitugPerGramPerDay","siteID","siteID_tosplit","plotID","soilHorizon","BD.plot.mean","BD.site.mean","bulkdensity","sample.area.cm2","sample.volume","g.soil","InorganicN.ugm2","InorganicN.ugHectare","InorganicN.gHectare","InorganicN.kgHectare"
"282",282,282,"OSBS_001-O-38-35.5-20211015","2021-10-15 12:54:00","OSBS_001-O-38-35.5",0.799,0.664,1.463,0.633,0.211,"OSBS","OSBS_001-O","OSBS_001","O",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,469352.907692308,4693529076.92308,4693.52907692308,4.69352907692308
"283",283,283,"OSBS_001-O-38-4-20210706","2021-07-06 17:22:00","OSBS_001-O-38-4",6.699,0.49,7.189,1.425,0.458,"OSBS","OSBS_001-O","OSBS_001","O",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,2306341.8,23063418000,23063.418,23.063418
"284",284,284,"OSBS_002-M-1-8-20210706","2021-07-06 15:51:00","OSBS_002-M-1-8",0.268,0.42,0.687,0.022,-0.011,"OSBS","OSBS_002-M","OSBS_002","M",0.98,1.06938461538462,0.98,10000,3e+05,294000,201978,2019780000,2019.78,2.01978
"285",285,285,"OSBS_002-M-17.5-39.5-20210315","2021-03-15 14:33:00","OSBS_002-M-17.5-39.5",0.248,0.428,0.676,0.038,-0.013,"OSBS","OSBS_002-M","OSBS_002","M",0.98,1.06938461538462,0.98,10000,3e+05,294000,198744,1987440000,1987.44,1.98744
"286",286,286,"OSBS_002-M-22.5-3-20211013","2021-10-13 12:55:00","OSBS_002-M-22.5-3",0.27,0.255,0.525,0.024,0.006,"OSBS","OSBS_002-M","OSBS_002","M",0.98,1.06938461538462,0.98,10000,3e+05,294000,154350,1543500000,1543.5,1.5435
"287",287,287,"OSBS_002-M-31-32.5-20210706","2021-07-06 14:57:00","OSBS_002-M-31-32.5",0.262,0.107,0.369,0.102,0.042,"OSBS","OSBS_002-M","OSBS_002","M",0.98,1.06938461538462,0.98,10000,3e+05,294000,108486,1084860000,1084.86,1.08486
"288",288,288,"OSBS_002-M-35-10.5-20210706","2021-07-06 15:34:00","OSBS_002-M-35-10.5",0.368,0.16,0.527,0.038,0.002,"OSBS","OSBS_002-M","OSBS_002","M",0.98,1.06938461538462,0.98,10000,3e+05,294000,154938,1549380000,1549.38,1.54938
"289",289,289,"OSBS_002-M-36-14.5-20210315","2021-03-15 14:46:00","OSBS_002-M-36-14.5",0.436,0.222,0.658,-0.013,-0.002,"OSBS","OSBS_002-M","OSBS_002","M",0.98,1.06938461538462,0.98,10000,3e+05,294000,193452,1934520000,1934.52,1.93452
"290",290,290,"OSBS_002-M-5-2-20211013","2021-10-13 12:34:00","OSBS_002-M-5-2",0.221,0.277,0.498,0.017,-0.004,"OSBS","OSBS_002-M","OSBS_002","M",0.98,1.06938461538462,0.98,10000,3e+05,294000,146412,1464120000,1464.12,1.46412
"291",291,291,"OSBS_002-M-7.5-35.5-20211013","2021-10-13 13:11:00","OSBS_002-M-7.5-35.5",0.161,0.113,0.274,0.016,0.005,"OSBS","OSBS_002-M","OSBS_002","M",0.98,1.06938461538462,0.98,10000,3e+05,294000,80556,805560000,805.56,0.80556
"292",292,292,"OSBS_002-M-7.5-4.5-20210315","2021-03-15 14:19:00","OSBS_002-M-7.5-4.5",0.277,0.363,0.641,-0.01,-0.009,"OSBS","OSBS_002-M","OSBS_002","M",0.98,1.06938461538462,0.98,10000,3e+05,294000,188454,1884540000,1884.54,1.88454
"293",293,293,"OSBS_003-M-1.5-7-20210315","2021-03-15 16:08:00","OSBS_003-M-1.5-7",0.278,0.218,0.496,0.051,0.011,"OSBS","OSBS_003-M","OSBS_003","M",1.33,1.06938461538462,1.33,10000,3e+05,399000,197904,1979040000,1979.04,1.97904
"294",294,294,"OSBS_003-M-10-34-20210708","2021-07-08 19:29:00","OSBS_003-M-10-34",0.753,0.144,0.897,0.392,0.029,"OSBS","OSBS_003-M","OSBS_003","M",1.33,1.06938461538462,1.33,10000,3e+05,399000,357903,3579030000,3579.03,3.57903
"295",295,295,"OSBS_003-M-14-30.5-20210315","2021-03-15 16:21:00","OSBS_003-M-14-30.5",0.179,0.194,0.374,0.007,-0.001,"OSBS","OSBS_003-M","OSBS_003","M",1.33,1.06938461538462,1.33,10000,3e+05,399000,149226,1492260000,1492.26,1.49226
"296",296,296,"OSBS_003-M-21.5-6-20210708","2021-07-08 18:17:00","OSBS_003-M-21.5-6",0.498,0.159,0.657,0.068,-0.002,"OSBS","OSBS_003-M","OSBS_003","M",1.33,1.06938461538462,1.33,10000,3e+05,399000,262143,2621430000,2621.43,2.62143
"297",297,297,"OSBS_003-M-27-30.5-20210708","2021-07-08 19:03:00","OSBS_003-M-27-30.5",0.286,0.078,0.363,0.042,0.001,"OSBS","OSBS_003-M","OSBS_003","M",1.33,1.06938461538462,1.33,10000,3e+05,399000,144837,1448370000,1448.37,1.44837
"298",298,298,"OSBS_003-M-34.5-8-20210315","2021-03-15 15:57:00","OSBS_003-M-34.5-8",0.18,0.164,0.345,0.015,0.001,"OSBS","OSBS_003-M","OSBS_003","M",1.33,1.06938461538462,1.33,10000,3e+05,399000,137655,1376550000,1376.55,1.37655
"299",299,299,"OSBS_003-M-38.5-23-20211013","2021-10-13 14:44:00","OSBS_003-M-38.5-23",1.389,0.099,1.488,0.039,0.001,"OSBS","OSBS_003-M","OSBS_003","M",1.33,1.06938461538462,1.33,10000,3e+05,399000,593712,5937120000,5937.12,5.93712
"300",300,300,"OSBS_003-M-39.5-10.5-20211013","2021-10-13 14:03:00","OSBS_003-M-39.5-10.5",0.599,0.126,0.726,0,-0.002,"OSBS","OSBS_003-M","OSBS_003","M",1.33,1.06938461538462,1.33,10000,3e+05,399000,289674,2896740000,2896.74,2.89674
"301",301,301,"OSBS_003-M-4.5-0.5-20211013","2021-10-13 15:17:00","OSBS_003-M-4.5-0.5",0.488,0.082,0.57,0.045,0.011,"OSBS","OSBS_003-M","OSBS_003","M",1.33,1.06938461538462,1.33,10000,3e+05,399000,227430,2274300000,2274.3,2.2743
"302",302,302,"OSBS_003-O-21.5-6-20210708","2021-07-08 18:17:00","OSBS_003-O-21.5-6",1.355,0.186,1.541,0.585,-0.001,"OSBS","OSBS_003-O","OSBS_003","O",1.33,1.06938461538462,1.33,10000,3e+05,399000,614859,6148590000,6148.59,6.14859
"303",303,303,"OSBS_003-O-27-30.5-20210708","2021-07-08 19:03:00","OSBS_003-O-27-30.5",1.117,0.189,1.307,0.465,-0.003,"OSBS","OSBS_003-O","OSBS_003","O",1.33,1.06938461538462,1.33,10000,3e+05,399000,521493,5214930000,5214.93,5.21493
"304",304,304,"OSBS_003-O-38.5-23-20211013","2021-10-13 14:44:00","OSBS_003-O-38.5-23",2.211,0.417,2.628,2.833,0.005,"OSBS","OSBS_003-O","OSBS_003","O",1.33,1.06938461538462,1.33,10000,3e+05,399000,1048572,10485720000,10485.72,10.48572
"305",305,305,"OSBS_003-O-39.5-10.5-20211013","2021-10-13 14:03:00","OSBS_003-O-39.5-10.5",0.712,0.1,0.813,0.334,0.006,"OSBS","OSBS_003-O","OSBS_003","O",1.33,1.06938461538462,1.33,10000,3e+05,399000,324387,3243870000,3243.87,3.24387
"306",306,306,"OSBS_003-O-4.5-0.5-20211013","2021-10-13 15:17:00","OSBS_003-O-4.5-0.5",4.079,2.011,6.089,1.694,-0.121,"OSBS","OSBS_003-O","OSBS_003","O",1.33,1.06938461538462,1.33,10000,3e+05,399000,2429511,24295110000,24295.11,24.29511
"307",307,307,"OSBS_004-M-0-36.5-20211013","2021-10-13 17:47:00","OSBS_004-M-0-36.5",0.38,0.186,0.566,0.022,-0.007,"OSBS","OSBS_004-M","OSBS_004","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,181581.507692308,1815815076.92308,1815.81507692308,1.81581507692308
"308",308,308,"OSBS_004-M-1.5-0-20210315","2021-03-15 17:28:00","OSBS_004-M-1.5-0",0.232,0.192,0.424,0.002,-0.002,"OSBS","OSBS_004-M","OSBS_004","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,136025.723076923,1360257230.76923,1360.25723076923,1.36025723076923
"309",309,309,"OSBS_004-M-27-34-20211013","2021-10-13 18:17:00","OSBS_004-M-27-34",0.176,0.058,0.234,0.034,0.004,"OSBS","OSBS_004-M","OSBS_004","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,75070.8,750708000,750.708,0.750708
"310",310,310,"OSBS_004-M-3-35-20210708","2021-07-08 16:19:00","OSBS_004-M-3-35",0.476,0.115,0.591,0.101,0.007,"OSBS","OSBS_004-M","OSBS_004","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,189601.892307692,1896018923.07692,1896.01892307692,1.89601892307692
"311",311,311,"OSBS_004-M-32.5-14.5-20210315","2021-03-15 17:44:00","OSBS_004-M-32.5-14.5",0.175,0.111,0.285,0.027,0.005,"OSBS","OSBS_004-M","OSBS_004","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,91432.3846153846,914323846.153846,914.323846153846,0.914323846153846
"312",312,312,"OSBS_004-M-33.5-11-20210708","2021-07-08 16:59:00","OSBS_004-M-33.5-11",0.296,0.146,0.442,0.016,-0.002,"OSBS","OSBS_004-M","OSBS_004","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,141800.4,1418004000,1418.004,1.418004
"313",313,313,"OSBS_004-M-34.5-16-20211013","2021-10-13 18:32:00","OSBS_004-M-34.5-16",0.2,0.091,0.29,0.016,-0.002,"OSBS","OSBS_004-M","OSBS_004","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,93036.4615384615,930364615.384615,930.364615384615,0.930364615384615
"314",314,314,"OSBS_004-M-34.5-24.5-20210708","2021-07-08 16:40:00","OSBS_004-M-34.5-24.5",0.344,0.122,0.466,0.034,0.001,"OSBS","OSBS_004-M","OSBS_004","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,149499.969230769,1494999692.30769,1494.99969230769,1.49499969230769
"315",315,315,"OSBS_004-M-6-31-20210315","2021-03-15 17:17:00","OSBS_004-M-6-31",0.309,0.107,0.416,0.036,0.002,"OSBS","OSBS_004-M","OSBS_004","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,133459.2,1334592000,1334.592,1.334592
"316",316,316,"OSBS_004-O-0-36.5-20211013","2021-10-13 17:47:00","OSBS_004-O-0-36.5",0.758,0.095,0.852,0.527,0.023,"OSBS","OSBS_004-O","OSBS_004","O",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,273334.707692308,2733347076.92308,2733.34707692308,2.73334707692308
"317",317,317,"OSBS_005-O-17-36.5-20210317","2021-03-17 13:22:00","OSBS_005-O-17-36.5",5.282,25.232,30.514,3.159,3.488,"OSBS","OSBS_005-O","OSBS_005","O",0.706666666666667,1.06938461538462,0.706666666666667,10000,3e+05,212000,6468968,64689680000,64689.68,64.68968
"318",318,318,"OSBS_005-O-19.5-6.5-20210317","2021-03-17 12:43:00","OSBS_005-O-19.5-6.5",2.523,7.238,9.761,0.53,0.659,"OSBS","OSBS_005-O","OSBS_005","O",0.706666666666667,1.06938461538462,0.706666666666667,10000,3e+05,212000,2069332,20693320000,20693.32,20.69332
"319",319,319,"OSBS_005-O-23.5-30.5-20211013","2021-10-13 20:46:00","OSBS_005-O-23.5-30.5",59.888,1.513,61.401,3.91,-0.048,"OSBS","OSBS_005-O","OSBS_005","O",0.706666666666667,1.06938461538462,0.706666666666667,10000,3e+05,212000,13017012,130170120000,130170.12,130.17012
"320",320,320,"OSBS_005-O-32-12-20211013","2021-10-13 20:21:00","OSBS_005-O-32-12",51.927,21.096,73.023,-3.378,-0.076,"OSBS","OSBS_005-O","OSBS_005","O",0.706666666666667,1.06938461538462,0.706666666666667,10000,3e+05,212000,15480876,154808760000,154808.76,154.80876
"321",321,321,"OSBS_005-O-35-17-20210708","2021-07-08 16:50:00","OSBS_005-O-35-17",25.793,15.107,40.9,1.291,1.63,"OSBS","OSBS_005-O","OSBS_005","O",0.706666666666667,1.06938461538462,0.706666666666667,10000,3e+05,212000,8670800,8.6708e+10,86708,86.708
"322",322,322,"OSBS_005-O-36.5-25.5-20210317","2021-03-17 13:01:00","OSBS_005-O-36.5-25.5",4.1,32.671,36.771,1.864,2.104,"OSBS","OSBS_005-O","OSBS_005","O",0.706666666666667,1.06938461538462,0.706666666666667,10000,3e+05,212000,7795452,77954520000,77954.52,77.95452
"323",323,323,"OSBS_005-O-39-32-20210708","2021-07-08 16:27:00","OSBS_005-O-39-32",20.75,73.533,94.283,-3.865,-3.998,"OSBS","OSBS_005-O","OSBS_005","O",0.706666666666667,1.06938461538462,0.706666666666667,10000,3e+05,212000,19987996,199879960000,199879.96,199.87996
"324",324,324,"OSBS_005-O-5.5-11-20210708","2021-07-08 17:09:00","OSBS_005-O-5.5-11",12.093,3.517,15.61,-0.237,0.214,"OSBS","OSBS_005-O","OSBS_005","O",0.706666666666667,1.06938461538462,0.706666666666667,10000,3e+05,212000,3309320,33093200000,33093.2,33.0932
"325",325,325,"OSBS_005-O-7-5-20211013","2021-10-13 19:40:00","OSBS_005-O-7-5",1.017,8.316,9.334,0.118,0.153,"OSBS","OSBS_005-O","OSBS_005","O",0.706666666666667,1.06938461538462,0.706666666666667,10000,3e+05,212000,1978808,19788080000,19788.08,19.78808
"326",326,326,"OSBS_026-M-24.5-3.5-20210706","2021-07-06 16:50:00","OSBS_026-M-24.5-3.5",0.451,0.435,0.886,0.012,-0.011,"OSBS","OSBS_026-M","OSBS_026","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,284242.430769231,2842424307.69231,2842.42430769231,2.84242430769231
"327",327,327,"OSBS_026-M-25-35-20210706","2021-07-06 17:30:00","OSBS_026-M-25-35",0.491,0.179,0.67,0.013,0.001,"OSBS","OSBS_026-M","OSBS_026","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,214946.307692308,2149463076.92308,2149.46307692308,2.14946307692308
"328",328,328,"OSBS_026-M-3.5-16.5-20210315","2021-03-15 15:28:00","OSBS_026-M-3.5-16.5",0.14,0.454,0.594,-0.013,-0.019,"OSBS","OSBS_026-M","OSBS_026","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,190564.338461538,1905643384.61538,1905.64338461538,1.90564338461538
"329",329,329,"OSBS_026-M-33-38.5-20210315","2021-03-15 15:51:00","OSBS_026-M-33-38.5",0.343,0.108,0.45,0.054,0.012,"OSBS","OSBS_026-M","OSBS_026","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,144366.923076923,1443669230.76923,1443.66923076923,1.44366923076923
"330",330,330,"OSBS_026-M-34.5-4-20210315","2021-03-15 16:11:00","OSBS_026-M-34.5-4",0.306,0.099,0.405,0.012,0.008,"OSBS","OSBS_026-M","OSBS_026","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,129930.230769231,1299302307.69231,1299.30230769231,1.29930230769231
"331",331,331,"OSBS_026-M-35.5-13.5-20211011","2021-10-11 19:11:00","OSBS_026-M-35.5-13.5",0.339,0.228,0.567,0.029,0.019,"OSBS","OSBS_026-M","OSBS_026","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,181902.323076923,1819023230.76923,1819.02323076923,1.81902323076923
"332",332,332,"OSBS_026-M-38-34-20211011","2021-10-11 19:28:00","OSBS_026-M-38-34",0.296,0.196,0.492,0.024,0.01,"OSBS","OSBS_026-M","OSBS_026","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,157841.169230769,1578411692.30769,1578.41169230769,1.57841169230769
"333",333,333,"OSBS_026-M-4-34-20211011","2021-10-11 19:37:00","OSBS_026-M-4-34",0.278,0.113,0.39,0.042,0.017,"OSBS","OSBS_026-M","OSBS_026","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,125118,1251180000,1251.18,1.25118
"334",334,334,"OSBS_026-M-7.5-18.5-20210706","2021-07-06 17:09:00","OSBS_026-M-7.5-18.5",0.302,0.116,0.419,0.048,0.008,"OSBS","OSBS_026-M","OSBS_026","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,134421.646153846,1344216461.53846,1344.21646153846,1.34421646153846
"335",335,335,"OSBS_027-M-19-34.5-20210315","2021-03-15 17:12:00","OSBS_027-M-19-34.5",0.221,0.104,0.325,0.02,0.009,"OSBS","OSBS_027-M","OSBS_027","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,104265,1042650000,1042.65,1.04265
"336",336,336,"OSBS_027-M-20-8.5-20211011","2021-10-11 17:48:00","OSBS_027-M-20-8.5",0.385,0.283,0.667,0.013,0.02,"OSBS","OSBS_027-M","OSBS_027","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,213983.861538462,2139838615.38462,2139.83861538462,2.13983861538462
"337",337,337,"OSBS_027-M-20.5-33-20210315","2021-03-15 17:23:00","OSBS_027-M-20.5-33",0.277,0.107,0.384,0.019,0.003,"OSBS","OSBS_027-M","OSBS_027","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,123193.107692308,1231931076.92308,1231.93107692308,1.23193107692308
"338",338,338,"OSBS_027-M-21.5-37-20210706","2021-07-06 15:32:00","OSBS_027-M-21.5-37",0.341,0.094,0.436,0.035,0.016,"OSBS","OSBS_027-M","OSBS_027","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,139875.507692308,1398755076.92308,1398.75507692308,1.39875507692308
"339",339,339,"OSBS_027-M-25-2-20210315","2021-03-15 17:43:00","OSBS_027-M-25-2",0.322,0.118,0.44,0.002,0.004,"OSBS","OSBS_027-M","OSBS_027","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,141158.769230769,1411587692.30769,1411.58769230769,1.41158769230769
"340",340,340,"OSBS_027-M-31-24-20211011","2021-10-11 18:27:00","OSBS_027-M-31-24",0.311,0.232,0.543,0.006,-0.002,"OSBS","OSBS_027-M","OSBS_027","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,174202.753846154,1742027538.46154,1742.02753846154,1.74202753846154
"341",341,341,"OSBS_027-M-33.5-1.5-20210706","2021-07-06 15:02:00","OSBS_027-M-33.5-1.5",0.497,0.128,0.625,0.051,0.014,"OSBS","OSBS_027-M","OSBS_027","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,200509.615384615,2005096153.84615,2005.09615384615,2.00509615384615
"342",342,342,"OSBS_027-M-6.5-36.5-20210706","2021-07-06 15:53:00","OSBS_027-M-6.5-36.5",0.355,0.138,0.493,0.034,0,"OSBS","OSBS_027-M","OSBS_027","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,158161.984615385,1581619846.15385,1581.61984615385,1.58161984615385
"343",343,343,"OSBS_027-M-7.5-33.5-20211011","2021-10-11 18:43:00","OSBS_027-M-7.5-33.5",0.801,0.196,0.998,0.258,0.011,"OSBS","OSBS_027-M","OSBS_027","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,320173.753846154,3201737538.46154,3201.73753846154,3.20173753846154
"344",344,344,"OSBS_029-M-15.5-5-20211011","2021-10-11 15:42:00","OSBS_029-M-15.5-5",0.234,0.175,0.409,0.017,0.01,"OSBS","OSBS_029-M","OSBS_029","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,131213.492307692,1312134923.07692,1312.13492307692,1.31213492307692
"345",345,345,"OSBS_029-M-2.5-26-20210315","2021-03-15 19:07:00","OSBS_029-M-2.5-26",0.382,0.128,0.51,0.003,0.006,"OSBS","OSBS_029-M","OSBS_029","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,163615.846153846,1636158461.53846,1636.15846153846,1.63615846153846
"346",346,346,"OSBS_029-M-23.5-35.5-20210315","2021-03-15 19:22:00","OSBS_029-M-23.5-35.5",0.216,0.097,0.312,0.019,0.012,"OSBS","OSBS_029-M","OSBS_029","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,100094.4,1000944000,1000.944,1.000944
"347",347,347,"OSBS_029-M-32-10-20210706","2021-07-06 19:17:00","OSBS_029-M-32-10",0.393,0.178,0.571,0.033,0.02,"OSBS","OSBS_029-M","OSBS_029","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,183185.584615385,1831855846.15385,1831.85584615385,1.83185584615385
"348",348,348,"OSBS_029-M-32.5-6-20210315","2021-03-15 19:35:00","OSBS_029-M-32.5-6",0.395,0.116,0.511,0.005,0.009,"OSBS","OSBS_029-M","OSBS_029","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,163936.661538462,1639366615.38462,1639.36661538462,1.63936661538462
"349",349,349,"OSBS_029-M-35.5-36.5-20211011","2021-10-11 16:46:00","OSBS_029-M-35.5-36.5",0.514,0.143,0.657,0.001,0.014,"OSBS","OSBS_029-M","OSBS_029","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,210775.707692308,2107757076.92308,2107.75707692308,2.10775707692308
"350",350,350,"OSBS_029-M-36.5-33.5-20210706","2021-07-06 19:35:00","OSBS_029-M-36.5-33.5",0.349,0.146,0.495,0.044,0.015,"OSBS","OSBS_029-M","OSBS_029","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,158803.615384615,1588036153.84615,1588.03615384615,1.58803615384615
"351",351,351,"OSBS_029-M-6-22.5-20211011","2021-10-11 16:34:00","OSBS_029-M-6-22.5",0.321,0.135,0.456,0.001,0.007,"OSBS","OSBS_029-M","OSBS_029","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,146291.815384615,1462918153.84615,1462.91815384615,1.46291815384615
"352",352,352,"OSBS_029-M-9.5-19-20210706","2021-07-06 19:50:00","OSBS_029-M-9.5-19",0.443,0.094,0.537,0.046,0.027,"OSBS","OSBS_029-M","OSBS_029","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,172277.861538462,1722778615.38462,1722.77861538462,1.72277861538462
"353",353,353,"OSBS_031-M-13.5-0-20210317","2021-03-17 13:23:00","OSBS_031-M-13.5-0",0.25,0.174,0.424,0.006,0.001,"OSBS","OSBS_031-M","OSBS_031","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,136025.723076923,1360257230.76923,1360.25723076923,1.36025723076923
"354",354,354,"OSBS_031-M-27.5-34-20210708","2021-07-08 18:59:00","OSBS_031-M-27.5-34",0.475,0.138,0.612,0.054,0.038,"OSBS","OSBS_031-M","OSBS_031","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,196339.015384615,1963390153.84615,1963.39015384615,1.96339015384615
"355",355,355,"OSBS_031-M-32-24.5-20211011","2021-10-11 20:59:00","OSBS_031-M-32-24.5",0.185,0.157,0.341,0.015,0.008,"OSBS","OSBS_031-M","OSBS_031","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,109398.046153846,1093980461.53846,1093.98046153846,1.09398046153846
"356",356,356,"OSBS_031-M-35-23.5-20210317","2021-03-17 13:57:00","OSBS_031-M-35-23.5",0.961,0.122,1.084,-0.028,0.008,"OSBS","OSBS_031-M","OSBS_031","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,347763.876923077,3477638769.23077,3477.63876923077,3.47763876923077
"357",357,357,"OSBS_031-M-35.5-19.5-20211011","2021-10-11 20:47:00","OSBS_031-M-35.5-19.5",0,0.175,0.175,0.017,0.007,"OSBS","OSBS_031-M","OSBS_031","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,56142.6923076923,561426923.076923,561.426923076923,0.561426923076923
"358",358,358,"OSBS_031-M-4-5-20210708","2021-07-08 18:34:00","OSBS_031-M-4-5",0.478,0.118,0.596,0.033,0.015,"OSBS","OSBS_031-M","OSBS_031","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,191205.969230769,1912059692.30769,1912.05969230769,1.91205969230769
"359",359,359,"OSBS_031-M-5.5-7.5-20211011","2021-10-11 20:25:00","OSBS_031-M-5.5-7.5",0,0.154,0.154,0.024,0.016,"OSBS","OSBS_031-M","OSBS_031","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,49405.5692307692,494055692.307692,494.055692307692,0.494055692307692
"360",360,360,"OSBS_031-M-6.5-36.5-20210317","2021-03-17 13:37:00","OSBS_031-M-6.5-36.5",0.32,0.179,0.499,0.016,0.012,"OSBS","OSBS_031-M","OSBS_031","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,160086.876923077,1600868769.23077,1600.86876923077,1.60086876923077
"361",361,361,"OSBS_031-M-8.5-20.5-20210708","2021-07-08 18:46:00","OSBS_031-M-8.5-20.5",0.548,0.097,0.644,0.037,0.014,"OSBS","OSBS_031-M","OSBS_031","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,206605.107692308,2066051076.92308,2066.05107692308,2.06605107692308
"362",362,362,"OSBS_063-M-10.5-39-20210317","2021-03-17 15:42:00","OSBS_063-M-10.5-39",0.241,0.124,0.364,0.022,0.008,"OSBS","OSBS_063-M","OSBS_063","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,116776.8,1167768000,1167.768,1.167768
"363",363,363,"OSBS_063-M-23.5-36.5-20210708","2021-07-08 20:54:00","OSBS_063-M-23.5-36.5",0.505,0.127,0.632,0.027,0.022,"OSBS","OSBS_063-M","OSBS_063","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,202755.323076923,2027553230.76923,2027.55323076923,2.02755323076923
"364",364,364,"OSBS_063-M-39-16.5-20211013","2021-10-13 16:58:00","OSBS_063-M-39-16.5",0.125,0.214,0.339,0.042,-0.002,"OSBS","OSBS_063-M","OSBS_063","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,108756.415384615,1087564153.84615,1087.56415384615,1.08756415384615
"365",365,365,"OSBS_063-M-39-30-20210317","2021-03-17 15:09:00","OSBS_063-M-39-30",0.302,0.134,0.436,0.004,0.004,"OSBS","OSBS_063-M","OSBS_063","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,139875.507692308,1398755076.92308,1398.75507692308,1.39875507692308
"366",366,366,"OSBS_063-M-39.5-1.5-20210317","2021-03-17 15:28:00","OSBS_063-M-39.5-1.5",0.22,0.144,0.364,0.012,0.007,"OSBS","OSBS_063-M","OSBS_063","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,116776.8,1167768000,1167.768,1.167768
"367",367,367,"OSBS_063-M-5-5-20211013","2021-10-13 16:33:00","OSBS_063-M-5-5",0.062,0.37,0.432,0.03,-0.008,"OSBS","OSBS_063-M","OSBS_063","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,138592.246153846,1385922461.53846,1385.92246153846,1.38592246153846
"368",368,368,"OSBS_063-M-6.5-6-20210708","2021-07-08 20:32:00","OSBS_063-M-6.5-6",0.504,0.158,0.662,0.046,0.013,"OSBS","OSBS_063-M","OSBS_063","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,212379.784615385,2123797846.15385,2123.79784615385,2.12379784615385
